restaurant_name,location,menu_item,notes,
Daily Provisions - Manhattan West,"440 West 33rd Street, Suite 90, New York, NY 10001",Pb & J Cookie (*Gf),
Daily Provisions - Union Square,"103 E 19th St. New York, NY 10003",Pb & J Cookie (*Gf),
Daily Provisions - Upper Side West,"375 Amsterdam Avenue, New York, NY 10024",Pb & J Cookie (*Gf),
Daily Provisions - West Village,"29 Bedford Street, New York, NY 10014",Pb & J Cookie (*Gf),
Dante,"79-81 Macdougal St, New York City New York 10012","Salumi Misti Of Mortadella, San Daniele, Soppressata, Coppa, House Pickles, Mixed Marinated Olives",
Dante,"79-81 Macdougal St, New York City New York 10012","Marinated Cantabrian Anchovies, Roasted Pepper, Olives & Ravida Al Limone",
Dante,"79-81 Macdougal St, New York City New York 10012","Iceberg Wedge Salad With Avocado, Grated Pecorino, Crispy Pancetta & Dante Dressing",gf option available
Dante,"79-81 Macdougal St, New York City New York 10012","Organic Fennel Salad With Avocado, Dill, Grapefruit Segment & Parmigiano Reggiano",
Dante,"79-81 Macdougal St, New York City New York 10012","Heirloom Tomato & Seasonal Peach Salad Tossed With Freekah Meredith Dairy Feta, Dill, Mint And Parsley",gf option available
Dante,"79-81 Macdougal St, New York City New York 10012",Prosciutto San Daniele & Cavaillon Sweet Melon,
Dante,"79-81 Macdougal St, New York City New York 10012",Angus Beef Hand Diced Steak Tartare With Onion & Capers Served With Crostini,gf option available
Dante,"79-81 Macdougal St, New York City New York 10012",Steamed Mussel In Spicy Tomatoes & White Wine Sauce Served With Lightly Toasted Onion And Potato Sourdough,gf option available
Dante,"79-81 Macdougal St, New York City New York 10012","Grain Fed Bavette Steak, Served With Summer Peperonata & Freshly Chopped Gremolata Sauce",
Dante,"79-81 Macdougal St, New York City New York 10012",Green Asparagus With Cabernet Sauvignon Dressing & Ricotta Salata,
Dante,"79-81 Macdougal St, New York City New York 10012","Roast Fingerling Potatoes With Black Lava Salt, Rosemary And Mustard Aioli",
Dante,"79-81 Macdougal St, New York City New York 10012","Blistered Shishito Peppers, Lemon Zest, Sea Salt & Smoked Paprika",
Dante,"79-81 Macdougal St, New York City New York 10012","Summer Corn On The Cob, Oven Roasted, Rubbed With Chipotle, Grated Pecorino & A Wedge Of Lime",
Dante,"79-81 Macdougal St, New York City New York 10012",Buttermilk Panna Cotta With Strawberries & Balsamic,
Dante,"79-81 Macdougal St, New York City New York 10012","Flourless Chocolate Cake, Creme Fraiche & Orange",
Dante,"79-81 Macdougal St, New York City New York 10012","Dante'S Home Made Almond Coconut Granola (Organic, Plant Based, Paleo Granola.)",
Dante,"79-81 Macdougal St, New York City New York 10012","Burrata With Heirloom Cherry Tomatoes, Oregano, Taggiasca Olives, Basil Oil, Toasted Rye",
Dante,"79-81 Macdougal St, New York City New York 10012","Iceberg Wedge Salad With Avocado, Grated Pecorino, Crispy Pancetta & Dante Dressing",
Dante,"79-81 Macdougal St, New York City New York 10012",Proscuitto San Daniele & Cavaillon Sweet Melon,
Dante,"79-81 Macdougal St, New York City New York 10012","Shishito Peppers, Sea Salt, Lemon And Smoked Paprika",
Dante,"79-81 Macdougal St, New York City New York 10012","Roast Potatoes With Black Lava Salt, Rosemary And Mustard Aioli",
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Escargot Beurre Maître D’Hôtel,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Crème De Carotte Aux Lentilles Corail,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Tomates Mozzarella Méditerranéenne,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Tapenade & Tomates Séchées,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Foie Gras Vegan Avec Confiture De Figue,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Plateau De Fromage,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Bœuf Bourguignon,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Coq Au Vin,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Steak Tartare Végétal Et Frites Maison,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Ratatouille Niçoise,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Steak Frites Infusées À La Truffe Blanche,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Coquilles St Jacques,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014","Mr Petrossian Smoked Salmon (Konjac), Crème Fraiche, Avocado Puree, Dill",
Delice & Sarrasin,"20 Christopher St, New York City New York 10014","Mr Rabelais Toulouse Sausage (Vegetables Blend), Parisian Mushrooms, Mustard Cream & Emmental Cheese (Cashew Based)",
Delice & Sarrasin,"20 Christopher St, New York City New York 10014","La Paysanne Bacon (Dried Beans) , Tomato, Onions, Potatoes & Emmental Cheese (Cashew Based)",
Delice & Sarrasin,"20 Christopher St, New York City New York 10014","Mr Seguin Goat & Herbs Cheese (Cashew Based), Grilled Chicken (Vegetable Fibers), Agave, Walnuts & Emmental Cheese (Cashew Based)",
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Leonard De Vinci French Ratatouille & Emmental Cheese (Cashew Based),
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Crêpes Gourmandes,gf option available
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Lavender Infused Rice Pudding,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Orange Creme Brulee,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Lemon / Raspberry / Chocolate Sorbet,
Delice & Sarrasin,"20 Christopher St, New York City New York 10014",Chocolate Mousse,
Dimes,"49 Canal St, New York City New York 10002",Spiced Chickpeas,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Spiced Coconut Chips,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Avocado Dip,gf option available
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Sunflower Beet Hummus,gf option available
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Vegan Mozzarella Plate,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Creamy Vegetable Soup,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Soothing Mung Soup,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Paneer Nori Rolls,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Spinach-Cheese Cutlets,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Steamed Beet And Fennel Salad,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Jicama-Avocado Salad,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Quinoa Tabbouleh Salad,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Avocado Toast,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Stir Fry Bowl,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Vegetable Curry In Cashew Sauce,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Seasonal Kitchari (Rice & Lentil Stew),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Seasonal Roasted Vegetable Bowl,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Green Cabbage & Kale Bowl,
Divya’S Kitchen,"25 1St Ave, New York City New York 10003","Choose Three, Choose Four, Choose Five Custom Bowl",
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Paneer Protein (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Sautéed Leafy Greens (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Roasted Sweet Potatoes (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Seasonal Roasted Vegetables (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Quinoa & Wild Rice (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Red Bhutanese Rice (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Basmati Rice (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Beluga Lentils (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Half Avocado (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Gluten-Free Toast (Sides),
Divya’S Kitchen,"25 1St Ave, New York City New York 10003",Tablespoon Of Cultured Ghee (Sides),
Don Antonio,"309 W 50Th St, New York, Ny 10019",Frittatine,
Don Antonio,"309 W 50Th St, New York, Ny 10019",Arancini,
Don Antonio,"309 W 50Th St, New York, Ny 10019",Crocchette Di Patate Al Limone,
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Montanara Genovese,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Montanara Truffle,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Montanara,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Pizza Pianeta,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Via Tribunali,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Calzone Fritto,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Prosciutto & Arugula,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Bianca With Arugula,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Sorrentina,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Quattro Formaggi,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Salsiccia & Friarielli,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Provola,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Mushrooms,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Italian Cooked Ham,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Prosciutto & Mushrooms,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Ricotta,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Vegetariana,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Vegana,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Padrino,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Capricciosa,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Kesté,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Puttanesca,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Hot Sopressata,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Napoli,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Salami,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Sausage,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Prosciutto,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Sausage & Mushrooms,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Marinara,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Gio'S Marinara,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Pomodoro,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Regina Margherita,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Margherita With Artichokes,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Pistacchio & Salsiccia,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Noci & Zucchini,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Pizza Del Re,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Macellaio (The Butcher),gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Vesuvio (Stuffed Pizza),gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Truffle Burrata Pizza,gf option available
Don Antonio,"309 W 50Th St, New York, Ny 10019",Gf Burrata Roberto,gf option available
Egg Shop,"151 Elizabeth St, New York City New York 10012",Egg Shop B.E.C.,
Egg Shop,"151 Elizabeth St, New York City New York 10012",A.E.C,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Sausage Egg & Cheese,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Hot Chix,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Avo & Egg,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Ricotta Scramble,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Blt Benedict,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Fish Out Of Water,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Pepper Boy,
Egg Shop,"151 Elizabeth St, New York City New York 10012",Umaro Blt,
Extra Virgin,"259 W 4Th St, New York City New York 10014",Extra Virgin Salad (Gf),
Extra Virgin,"259 W 4Th St, New York City New York 10014",Chopped Falafel Salad(Gf),
Extra Virgin,"259 W 4Th St, New York City New York 10014",Truffle Parmesan Fusilli (Gf),
Extra Virgin,"259 W 4Th St, New York City New York 10014",Grilled Atlantic Salmon (Gf),
Extra Virgin,"259 W 4Th St, New York City New York 10014",Rare Seared Yellow Fin Tuna Steak (Gf),
Extra Virgin,"259 W 4Th St, New York City New York 10014",Simply Grilled Mahi Mahi (Gf),
Friedman’S At The Edison,"228 W 47Th St, New York, Ny 10036",Blueberry Pancakes,
Friedman’S At The Edison,"228 W 47Th St, New York, Ny 10036",Chocolate Chip Pancakes,
Gran Morsi,"22 Warren St, New York City New York 10007","Petite Lettuces, Shaved Fennel, Cherry Tomatoes, Radish, House Vinaigrette",
Gran Morsi,"22 Warren St, New York City New York 10007",Eggplant & Zucchini,
Gran Morsi,"22 Warren St, New York City New York 10007",Fritto Misto,
Gran Morsi,"22 Warren St, New York City New York 10007",Pasta,gf option available
Gran Morsi,"22 Warren St, New York City New York 10007",Salmon Saltimbocca,
Gran Morsi,"22 Warren St, New York City New York 10007",Striped Bass Piccata,
Gran Morsi,"22 Warren St, New York City New York 10007",New York Strip,
Gran Morsi,"22 Warren St, New York City New York 10007",Veal Marsala,
Gran Morsi,"22 Warren St, New York City New York 10007",Broccoli Rabe,
Gran Morsi,"22 Warren St, New York City New York 10007",Wild Shrooms,
Gran Morsi,"22 Warren St, New York City New York 10007",Herb Roasted Potatoes,
Hangawi,"12 E 32Nd St, New York City New York 10016",Gluten Free Kale Dumplings In Tofu Skin Wrap,
Hangawi,"12 E 32Nd St, New York City New York 10016",Porridge Of The Week,
Hangawi,"12 E 32Nd St, New York City New York 10016",Spicy Silky Tofu In Clay Pot,
Hangawi,"12 E 32Nd St, New York City New York 10016",Mini Tofu Ball Sticks In Sweet And Sour Sauce,
Hangawi,"12 E 32Nd St, New York City New York 10016",Organic Wheat Free Kale Pancakes,
Hangawi,"12 E 32Nd St, New York City New York 10016",Mix Green Salad With Avocado,
Hangawi,"12 E 32Nd St, New York City New York 10016",Gluten Free Buckwheat And Sweet Potato Noodles Salad,
Hangawi,"12 E 32Nd St, New York City New York 10016",Gluten Free Bibimbap Or Stone Bowl,
Hangawi,"12 E 32Nd St, New York City New York 10016",Gluten Free Avocado Stone Bowl Rice,
Hangawi,"12 E 32Nd St, New York City New York 10016",Spicy Tofu With Broccoli In Spicy Garlic Sauce,
Hangawi,"12 E 32Nd St, New York City New York 10016",Organic Gluten Free Zen Noodles,
Hangawi,"12 E 32Nd St, New York City New York 10016",Spicy Eggplant With Kimchi In Gluten Free Brown Sauce,
Hangawi,"12 E 32Nd St, New York City New York 10016",Grilled Fresh Todok Strips In Gluten Free Tamari Soy Sauce With Ginger,
Hangawi,"12 E 32Nd St, New York City New York 10016",Matcha Tiramisu,
Hangawi,"12 E 32Nd St, New York City New York 10016",Vegan Mochi Ice Cream Platter,
Haven Rooftop At Sanctuary Hotel,"132 W 47Th St, New York City New York 10036",Crab & Avocado Palette,
Haven Rooftop At Sanctuary Hotel,"132 W 47Th St, New York City New York 10036",Shrimp Cocktail,
Haven Rooftop At Sanctuary Hotel,"132 W 47Th St, New York City New York 10036",Kale Salad,
Haven Rooftop At Sanctuary Hotel,"132 W 47Th St, New York City New York 10036",Lobster Salad,
Inday,"1133 Broadway, New York, Ny 10010",Tamarind-Glazed Salmon,
Inday,"1133 Broadway, New York, Ny 10010",Charred Chicken,
Inday,"1133 Broadway, New York, Ny 10010",Lentil Falafel Chaat,
Inday,"1133 Broadway, New York, Ny 10010",Grilled Inday Kebab,
Inday,"1133 Broadway, New York, Ny 10010",Golden Chicken Curry,
Inday,"1133 Broadway, New York, Ny 10010",Chicken Tikka Masala,
Inday,"1133 Broadway, New York, Ny 10010",Coconut Chickpea Curry,
Inday,"1133 Broadway, New York, Ny 10010",Spring Salad,
Inday,"1133 Broadway, New York, Ny 10010",Complete Macro Bowl,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Sikil Pak,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Hijiki-Hearts Of Palm Ceviche,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Mole Tamal,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Chips Y Queso Dip,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Tres Amigos,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Watermelon Gazpacho,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Guacamole Y Chips,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Gorditas,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Enchiladas Mole,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Verde Enchiladas,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Chilaquiles Rojo / Verde,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Pollo Coco,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Palm Carnitas,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Mezcal Mushroom,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Barbacoa,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Chipotle Sweet Potato,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Crispy Pescado,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Buffalo Flower,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Turmeric Cauliflower Rice,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Dinosaur Kale,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Rainbow Chard,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Plátano Cream Pie,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Coconut Leche Pie,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Choco Chip Cookies,
Jajaja Mexicana,"162 E Broadway, New York City New York 10002",Velvet Rojo Pie,
Keste,"77 Fulton St, New York, Ny 10038",Polpette,
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Arancini,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Angioletti,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pizza Margherita,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pizza Diavola,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Marinara,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Mast'Nicola,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Margherita With Salami,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Kesté,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Vegana,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Vegetariana,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Quattro Formaggi,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Bianca With Arugula,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Prosciutto & Arugula,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pistacchio E Salsiccia,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Montanara,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Montanara Truffle,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Salciccia,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Salciccia & Funghi,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Funghi,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Prosciutto,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Prosciutto & Funghi,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Salami,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Provola,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Carcioffi,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Cotto Roasted Pork,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Marinara Kesté,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Capricciosa,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pomodoro,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Ricotta,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Puttanesca,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Regina Margherita,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Padrino,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Calzone,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Calzone With Mushrooms,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Night And Day Calzone,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Salsiccia & Friarielli,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Sorrentina,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Calzone Fritto,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pizza Pianeta,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Burrata Roberto Pizza,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Truffle Burrata Pizza,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Macellaio (The Butcher),gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pistacchio & Salsiccia,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Vesuvio (Stuffed Pizza),gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Noci & Zucchini,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pizza Del Re,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Giorgia,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Montanara,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Montanara Genovese,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Via Tribunali,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Sabrina,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Regina Romana,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Montanara Sabrina,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Pagnotello,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Toscano,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Positano,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Ponza,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Materdei,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Porchetta,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Angioletti,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Potato Croquettes,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Panzarotto Mozz &Pom,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Panzarotto Pist E Porchetta,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Insalata Pizza,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Tiramisu,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Angioletti W. Nutella,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Torta Caprese,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza W. Nutella,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pastiera Napoletana,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Torta Caprese + Ice Cream,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Angoletti X 2 + Ice Cream,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Small Nutella + Ice Cream,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Gf Pizza Nutella + Ice Cream,gf option available
Keste,"77 Fulton St, New York, Ny 10038",Meat Lasagna,
La Loteria,"29 7Th Ave S, New York City New York 10014",Salsas Del Valiente,
La Loteria,"29 7Th Ave S, New York City New York 10014",La Loteria Crudite,
La Loteria,"29 7Th Ave S, New York City New York 10014",Guacamole Tradicional,
La Loteria,"29 7Th Ave S, New York City New York 10014",Guacamole Combo,
La Loteria,"29 7Th Ave S, New York City New York 10014",Chipotle Peanut Salad,
La Loteria,"29 7Th Ave S, New York City New York 10014",Garden Omelette,
La Loteria,"29 7Th Ave S, New York City New York 10014",Huevos Rancheros,
La Loteria,"29 7Th Ave S, New York City New York 10014",Chilaquiles,
La Loteria,"29 7Th Ave S, New York City New York 10014",Refried Black Beans,
La Loteria,"29 7Th Ave S, New York City New York 10014",Applewood Bacon,
La Mercerie,"53 Howard St., New York, NY",Gâteau Au Chocolat À La Farine De Noisette,
Lavo,"39 E 58Th St, New York City New York 10022",Oysters On The Half Shell,
Lavo,"39 E 58Th St, New York City New York 10022",Charred Octopu,
Lavo,"39 E 58Th St, New York City New York 10022",Jumbo Shrimp Cocktail,
Lavo,"39 E 58Th St, New York City New York 10022",Organic Mixed Greens,
Lavo,"39 E 58Th St, New York City New York 10022",Roasted Beets,
Lavo,"39 E 58Th St, New York City New York 10022",Burrata,
Lavo,"39 E 58Th St, New York City New York 10022",Grilled Shrimp Spiedini,
Lavo,"39 E 58Th St, New York City New York 10022",Crispy Chicken “Dominic”,
Lavo,"39 E 58Th St, New York City New York 10022",Black Bass Alla Napolitana,
Lavo,"39 E 58Th St, New York City New York 10022",Filet Mignon,
Lavo,"39 E 58Th St, New York City New York 10022",Rack Of Lamb,
Lavo,"39 E 58Th St, New York City New York 10022",New York Strip,
Lavo,"39 E 58Th St, New York City New York 10022",Bone-In Ribeye,
Lavo,"39 E 58Th St, New York City New York 10022",Porterhouse,
Lavo,"39 E 58Th St, New York City New York 10022",Sautéed Spinach,
Lavo,"39 E 58Th St, New York City New York 10022",Jumbo Asparagus,
Lavo,"39 E 58Th St, New York City New York 10022",Mixed Wild Mushrooms,
Lavo,"39 E 58Th St, New York City New York 10022",Roasted Rosemary Potatoes,
Lavo,"39 E 58Th St, New York City New York 10022",Creamed Spinach,
Lavo,"39 E 58Th St, New York City New York 10022",Garlic Mashed Potatoes,
Lavo,"39 E 58Th St, New York City New York 10022",Brussels Sprouts,
Lexington Brass,"517 Lexington Ave, New York City New York 10017",Granola Parfait,
Lexington Brass,"517 Lexington Ave, New York City New York 10017",Eggs Benedict,
